CSE_PROD,CVE_PROD,NOM_PROD,DESC_PROD,UNI_MED,UNI_MED_P,COSTO_PROD,F_ACT_CTO,F_ACT_PRE,CTO_ENT,LOCA,STACLAS1,STAIVA,PORCENIVA,CVE_TIAL,FEC_ENT,CTO_ANT,FEC_ANT,CVE_MONP,CVE_MONC,CVE_MONA,STALOTE,DIASVIDA,CONLOTE,CVE_RIE,PZAS,PESO,PRECIO2,PRECIO3,CVE_CLASI,PRESENTA,STAENV,CVE_ENV,CONTABLE1,CONTABLE2,CONTABLE3,CONTABLE4,CONTABLE5,CONTABLE6,CONTABLE7,CAPACIDAD,DESC_PROD2,CONV_VAR,CVE_CARAC,BASE_PROM,FACT_PESO,FRAC_ARANC,PORCADVALO,STARETIVA,KIT,DATO_1,DATO_2,DATO_3,DATO_4,DIASREQUER,DATO_5,DATO_6,DATO_7,DATO_8,SUB_CSE,SUB_SUBCSE,CODBAR,STAPITEX,TRANS,STAIEPS,PORCENIEPS,PROV_STD,LISTA_MED,GRAL_MED,PROV_MED,CLIE_MED,IMAG_MED,MAXM_MED,PROMUEPEPS,COSTUEPEPS,PORRETIVA,STARETISR,PORRETISR,COSTOPROM2,MES_MAX,MES_MIN,MES_PR,CADCAPT,MRGPROD,PORCMRG,REGYABLQ,UNI_EMB,PBASEPR,DCTOPB1,DCTOPB2,DCTOPB3,DCTOPB4,DCTOPB5,DCTOPB6,CVEDE1,CVEDE2,CVEDE3,CVEDE4,CONFLOTP,CONFLOTS,CONFLOTR,CONFLOTI,CONFLOTL,CONFLOTM,CONFLOTF,FVERIMOV,UNI_IEPS,MONTO_IEPS,IVA_IEPS,TIPO_IEPS,CHKPREDIAL,CTAPREDIAL,KITPCAL,NOPROMOP,PESOP,ALTOP,LARGOP,ANCHOP,C_PRDS,SUG_USO,USO_PRD,STAIMPTO1,STAIMPTO2,PORIMPTO1,PORIMPTO2,EQUI_MED,DATO_9,DATO_10,DATO_11,DATO_12,PORM1IEPS,UNI1IEPS,MONTO1IEPS,IVA1IEPS,PORM2IEPS,UNI2IEPS,MONTO2IEPS,IVA2IEPS,CVE_STCC,CVE_MAT_PE,ESMPELIG,CVE_EMB,MAT_MOST,NOOBJI,ACTFIJO
GASTOS,GTO-042,,UNIFORMES,-,,0.0,,,131.48,,1,2,16.0,100,2025-02-06,600.0,2025-02-06,1,1,1,0,0,1,,0,0.0,0.0,0.0,0,,0,,6,,,,,,,0.0,,0,,False,0.0,,0.0,3,0,,,,,0,,,,,,,,0,2,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,0,0,0,0,0,,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,
GASTOS,GTO-043,,FIESTA FIN DE AÑO,-,,0.0,,,1560.1,,1,2,16.0,100,2025-05-12,22007.34,2024-12-11,1,1,1,0,0,1,,0,0.0,0.0,0.0,0,,0,,6,,,,,,,0.0,,0,,False,0.0,,0.0,3,0,,,,,0,,,,,,,,0,2,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,0,0,0,0,0,,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,
GASTOS,GTO-044,,CONTROL Y MANEJO DE ALMACENES,-,,0.0,,,0.0,,1,2,16.0,100,,0.0,,1,1,0,0,0,1,,0,0.0,0.0,0.0,0,,0,,6,,,,,,,0.0,,0,,False,0.0,,0.0,3,0,,,,,0,,,,,,,,0,2,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,0,0,0,0,0,,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,
GASTOS,GTO-045,,RENTA DE VEHICULOS (NO DEDUCIBLES),-,,0.0,,,342.97,,1,2,0.0,100,2025-09-01,2143.55,2025-09-01,1,1,1,0,0,1,,0,0.0,0.0,0.0,0,,0,,6,,,,,,,0.0,,0,,False,0.0,,0.0,3,0,,,,,0,,,,,,,,0,2,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,0,0,0,0,0,,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,
GASTOS,GTO-046,,LUZ Y FUERZA,-,,0.0,,,672.63,,1,2,16.0,100,2025-03-12,8823.94,2025-03-12,1,1,1,0,0,1,,0,0.0,0.0,0.0,0,,0,,6,,,,,,,0.0,,0,,False,0.0,,0.0,3,0,,,,,0,,,,,,,,0,2,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,0,0,0,0,0,,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,
GASTOS,GTO-047,,SOPORTE Y ASESORIA EN SISTEMAS EQ. COMPU,-,,0.0,,,1500.0,,1,2,16.0,100,2025-09-04,4500.0,2025-09-01,1,1,1,0,0,1,,0,0.0,0.0,0.0,0,,0,,6,,,,,,,0.0,,0,,False,0.0,,0.0,3,0,,,,,0,,,,,,,,0,2,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,0,0,0,0,0,,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,
MED,ALPH76,,"QUETIAPINA, 25MG (ALPHARMA) 30TABS",PZ,,0.0,,2024-03-20,84.0,,0,2,0.0,40,2025-07-30,0.0,2025-04-04,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,375.0,,0.0,3,0,884.00,,0,CAJA 88,0,,,,,,,7501384546205,0,1,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,84.0,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51141722,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,ALPH77,,BENZONATATO 100MG C/20 CAPS (ALPHARMA),PZ,,19.43,,2025-05-14,19.43,,0,2,0.0,40,2025-10-13,0.0,2025-05-14,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,145.0,,0.0,2,0,496.00,,0,CAJA156,0,,,,,,,7503004908660,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,19.43,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51161801,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,AMS108,,ACICLOVIR 400MG (AMSA)  C/35 TABS,PZ,,52.0,,2025-03-05,52.0,,0,2,0.0,6,2025-06-17,0.0,2025-03-05,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,240.0,,0.0,2,0,514.00,,0,CAJA 35,0,,,,,,,7501349028791,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,52.0,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51102300,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,NAI1,,ZZZZ PEINE (BEKA) P/ PIOJOS MEDIANO #13,PZ,,4.565833,,2025-05-22,4.565833,,0,2,16.0,26,2025-05-22,0.0,2025-05-22,1,1,1,0,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,21.18,,0.0,2,0,740.00,,16,CAJA 12,0,,,,,,,611326101366,0,1,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,4.565833,0.0,0.0,0.0,0,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,53131604,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,NAI2,,ZZZZ PEINE DE BOLSILLO #152,PZ,,0.0,,2025-05-22,1.675833,,0,2,16.0,99998,2025-08-04,0.0,2025-05-22,1,1,1,0,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,7.77,,0.0,2,0,4.00,,16,CAJA 12,0,,,,,,,611326101526,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,1.675833,0.0,0.0,0.0,0,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,53131604,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,NAI3,,***zz PEINE COLITAS ONDITAS  #183,PZ,,0.0,,2024-03-20,3.2,,0,2,16.0,99998,2025-04-24,0.0,2025-04-09,1,1,1,0,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,14.84,,0.0,2,0,0.00,,16,CAJA 12,0,,,,,,,611326101830,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,4.26666667,0.0,0.0,0.0,0,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,53131604,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,NAI4,,ZZZZ PEINE C/MANGO PARA BOLSA  #191,PZ,,3.2,,2025-05-22,3.2,,0,2,16.0,26,2025-05-22,0.0,2025-05-22,1,1,1,0,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,14.84,,0.0,2,0,"1,344.00",,16,CAJA 12,0,,,,,,,611326101915,0,1,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,3.2,0.0,0.0,0.0,0,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,53131604,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,BIOM1067,,ZZZZ VALCLAN 125 SUSP60ML (AMOXICILINA A,PZ,,0.0,,2025-03-07,17.5,,0,2,0.0,99998,2025-06-30,0.0,2025-03-07,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,189.0,,0.0,2,0,0.00,,0,CAJA 90,0,,,,,,,7503001007236,0,1,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,17.500909,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51101500,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,AMS109,,LEVOTIROXINA SODICA (AMSA) 100 MCG C/100,PZ,,42.0,,2025-03-12,42.0,,0,2,0.0,6,2025-09-18,0.0,2025-07-01,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,230.0,,0.0,2,0,"1,382.00",,0,CAJA 70,0,,,,,,,7501349020153,0,1,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,42.0,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51181601,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,QUIM3,,GUAXOQUIM SUSP 140ML (GUAIF/OXOLAM),PZ,,34.52,,2025-09-25,31.31,,0,2,0.0,23,2025-09-24,34.52,2025-09-10,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,167.4,,0.0,2,0,249.00,,0,CAJA 60,0,,,,,,,7502223112193,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,33.43797751,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51161800,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,QUIM4,,ZZZZ KALEQUIM C/20 (TRAMADOL PARACETAMOL,PZ,,0.0,,2025-02-25,29.43,,0,2,0.0,99998,2025-07-04,0.0,2025-05-21,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,317.5,,0.0,3,0,10.00,,0,CAJA128,0,,,,,,,7502223112360,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,29.43,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51142200,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,QUIM5,,ZZZZ MITAFAR SUSP 30ML (NITAZOXANIDA),PZ,,0.0,,2024-06-25,34.46,,0,2,0.0,99998,2025-05-21,0.0,2025-05-14,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,147.0,,0.0,2,0,0.00,,0,CAJA104,0,,,,,,,7502223111059,0,1,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,34.46,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51101600,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,QUIM6,,MITAFAR SUSP 60ML (NITAZOXANIDA),PZ,,33.34086956,,2025-09-25,30.47,,0,2,0.0,23,2025-09-24,33.14,2025-07-24,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,154.2,,0.0,2,0,73.00,,0,CAJA 60,0,,,,,,,7502223111073,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,33.34086956,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51101600,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,QUIM7,,QUIMAFRON 0.05% INHALACION (MOMETASONA),PZ,,84.31,,2025-10-15,83.94,,0,2,0.0,23,2025-10-15,0.0,2025-10-14,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,786.0,,0.0,2,0,45.00,,0,CAJA 90,0,,,,,,,7502223112506,0,1,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,83.94,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51181700,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,QUIM8,,GUAXOQUIM SOL 60ML GOTERO (GUAIF/OXOLAMI,PZ,,32.95,,2025-09-25,31.8,,0,2,0.0,23,2025-09-24,32.9,2025-08-20,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,151.2,,0.0,2,0,106.00,,0,CAJA 60,0,,,,,,,7502223112186,0,1,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,31.8,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51161800,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,QUIM9,,QUIMIKAN SOL 10ML (BENZOCAINA),PZ,,55.53,,2025-10-15,54.18,,0,2,0.0,23,2025-10-15,0.0,2025-10-14,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,190.0,,0.0,3,0,46.00,,0,CAJA180,0,,,,,,,7502223112445,0,1,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,54.18,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51142909,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,JAYOR70,,ZZZZ JERINGA TUBERCULINA 1ML 27X13 200 P,PZ,,0.0,,2024-03-20,150.00653,,0,2,16.0,99998,2025-03-27,0.0,2025-01-17,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,816.0,,0.0,2,0,0.00,,16,CAJA 5,0,,,,,,,7506022313522,0,1,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,150.006559,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,42142609,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,MAV287,,BLUSYVER-PRO 10MG C/28 TABS (ESCITALOPRA,PZ,,47.4,,2024-09-12,47.4,,0,2,0.0,3,2024-12-16,0.0,2024-10-22,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,474.0,,0.0,2,0,362.00,,0,CAJA240,0,,,,,,,7502009744945,0,1,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,47.4,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51141600,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,DKT38,,ZZ* LUBRICANTE UVA 30ML (PRUDENCE),PZ,,0.0,,2024-03-20,35.762727,,0,2,16.0,99998,2023-12-20,0.0,2023-11-28,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,131.13,,0.0,2,0,0.00,,16,CAJA 5,0,,,,,,,7502214984372,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,35.76272727,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,53131619,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,
MED,BEL18,,ZZZZ ***zz SERUM FACIAL COLAGENO,PZ,,0.0,,2024-08-06,58.0,,0,2,16.0,99998,2025-04-07,0.0,2025-03-27,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,139.2,,0.0,2,0,0.00,,16,CAJA 50,0,,,,,,,7502009748745,0,1,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,58.0,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,53131613,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,BEL19,,ZZZZ ***zz SERUM FACIAL DE NOCHE,PZ,,0.0,,2024-08-06,58.0,,0,2,16.0,99998,2025-04-29,0.0,2025-03-27,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,139.2,,0.0,2,0,0.00,,16,CAJA 50,0,,,,,,,7502009748790,0,1,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,58.0,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,53131613,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,BEL20,,***zz REPELENTE DE INSECTOS SPRAY  120ML,PZ,,26.0,,2024-07-31,26.0,,0,2,16.0,58,2024-12-17,0.0,2024-12-17,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,62.4,,0.0,2,0,541.00,,16,CAJA 50,0,,,,,,,7502009748837,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,26.0,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,53131613,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,BEL21,,SOL. DESINFECTANTE DE OXIDACION 240 ML,PZ,,0.0,,2024-09-06,76.0,,0,2,16.0,99998,2025-05-13,0.0,2024-09-06,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,182.0,,0.0,2,0,0.00,,16,CAJA12,0,,,,,,,7502009748967,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,76.0,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,42281604,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,BEL22,,***zz LOCION DESODORANTE P/PIES 120ML,PZ,,0.0,,2024-07-31,28.0,,0,2,16.0,99998,2025-04-07,0.0,2024-11-14,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,67.2,,0.0,2,0,0.00,,16,CAJA 50,0,,,,,,,7502009748646,0,1,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,28.0,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,53131614,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,BEL23,,"ZZZZ* FRESH LOVE CITRICOS, SPRAY 236ML",PZ,,0.0,,2024-03-20,23.2,,0,2,16.0,99998,2023-12-22,0.0,2023-12-21,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,69.6,,0.0,3,0,0.00,,16,CAJA 24,0,,,,,,,7502009748905,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,23.2,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,53131620,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,
MED,BEL24,,***zz SOL SUN CARA FACE PROTECTOR FPS+50,PZ,,38.0,,2025-05-07,38.0,,0,2,16.0,58,2025-05-28,0.0,2025-05-07,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,81.6,,0.0,2,0,553.00,,16,CAJA 50,0,,,,,,,7502009749063,0,1,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,38.0,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,53131609,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
